0.4549,3.841,6.635
1.3863,5.991,9.21
2.366,7.815,11.345
3.3567,9.488,13.277
4.3515,11.07,15.086
5.3481,12.592,16.812
6.3458,14.067,18.475
7.3441,15.507,20.09
8.3428,16.919,21.666
9.3418,18.307,23.209
10.341,19.675,24.725
11.3403,21.026,26.217
12.3398,22.362,27.688
13.3393,23.685,29.141
14.3389,24.996,30.578
15.3385,26.296,32
16.3382,27.587,33.409
17.3379,28.869,34.805
18.3377,30.144,36.191
19.3374,31.41,37.566
